t,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,x3,y3,vx3,vy3,x4,y4,vx4,vy4,x5,y5,vx5,vy5,x6,y6,vx6,vy6,x7,y7,vx7,vy7,x8,y8,vx8,vy8,x9,y9,vx9,vy9
5.39,7.28687,0.584444,0.42498,0.664913,11.835,5.42577,0.435,1.5549,16.8011,2.8865,0.328112,-0.203634,0.530283,14.7364,-0.987637,0.80845,9.03076,13.8885,-0.173554,1.08837,6.8538,8.21818,-1.65985,-0.0830063,1.59482,16.5472,-0.473035,1.28517,17.0397,12.4786,1.10261,0.342711,13.6183,3.49323,-9.71228e-05,-1.69897,9.11805,17.9249,0.763886,-0.941836
5.4,7.29112,0.591093,0.42498,0.664914,11.8393,5.44132,0.43518,1.5547,16.8043,2.88446,0.328047,-0.203622,0.52041,14.7445,-0.986985,0.809557,9.02902,13.8993,-0.173554,1.08839,6.8372,8.21735,-1.65985,-0.0830062,1.59008,16.56,-0.473686,1.28406,17.0507,12.482,1.10261,0.342711,13.6183,3.47624,-0.000214734,-1.69878,9.12569,17.9155,0.763886,-0.94185
5.41,7.29537,0.597742,0.424981,0.664915,11.8437,5.45686,0.435348,1.55452,16.8076,2.88243,0.327983,-0.20361,0.510543,14.7526,-0.986346,0.81064,9.02729,13.9102,-0.173554,1.0884,6.8206,8.21652,-1.65985,-0.0830062,1.58534,16.5728,-0.474325,1.28298,17.0617,12.4854,1.10261,0.342711,13.6183,3.45926,-0.000320837,-1.69861,9.13333,17.9061,0.763885,-0.941864
5.42,7.29962,0.604391,0.424981,0.664915,11.848,5.47241,0.435506,1.55434,16.8109,2.88039,0.327919,-0.203598,0.500683,14.7607,-0.985719,0.811699,9.02555,13.9211,-0.173554,1.08842,6.804,8.21569,-1.65985,-0.0830062,1.5806,16.5857,-0.47495,1.28192,17.0727,12.4889,1.10261,0.342711,13.6183,3.44227,-0.00041615,-1.69844,9.14097,17.8967,0.763885,-0.941879
5.43,7.30387,0.61104,0.424982,0.664916,11.8524,5.48795,0.435653,1.55416,16.8142,2.87836,0.327855,-0.203586,0.508874,14.7688,0.986276,0.812752,9.02382,13.932,-0.173554,1.08843,6.7874,8.21486,-1.65985,-0.0830062,1.57584,16.5985,-0.475569,1.28087,17.0838,12.4923,1.1026,0.342711,13.6183,3.42529,-0.000501353,-1.69828,9.14861,17.8872,0.763884,-0.941895
5.44,7.30812,0.617689,0.424982,0.664916,11.8567,5.50349,0.435791,1.554,16.8175,2.87632,0.327791,-0.203575,0.51874,14.7769,0.986894,0.81382,9.02208,13.9429,-0.173554,1.08845,6.77081,8.21403,-1.65985,-0.0830062,1.57108,16.6113,-0.476186,1.2798,17.0948,12.4957,1.1026,0.342711,13.6183,3.40831,-0.000577089,-1.69813,9.15625,17.8778,0.763883,-0.941911
5.45,7.31237,0.624338,0.424983,0.664917,11.8611,5.51903,0.43592,1.55385,16.8207,2.87429,0.327728,-0.203564,0.528612,14.7851,0.987511,0.814903,9.02035,13.9538,-0.173554,1.08846,6.75421,8.2132,-1.65985,-0.0830062,1.56632,16.6241,-0.476802,1.27871,17.1058,12.4991,1.1026,0.342711,13.6183,3.39133,-0.000643967,-1.69798,9.16388,17.8684,0.763883,-0.941928
5.46,7.31662,0.630988,0.424984,0.664918,11.8655,5.53457,0.436041,1.5537,16.824,2.87225,0.327664,-0.203553,0.53849,14.7932,0.988126,0.816002,9.01861,13.9646,-0.173553,1.08848,6.73761,8.21237,-1.65984,-0.0830062,1.56155,16.6369,-0.477417,1.27761,17.1168,12.5026,1.1026,0.342711,13.6183,3.37435,-0.000702562,-1.69785,9.17152,17.859,0.763882,-0.941945
5.47,7.32087,0.637637,0.424984,0.664918,11.8698,5.5501,0.436154,1.55356,16.8273,2.87021,0.3276,-0.203543,0.548374,14.8014,0.988739,0.817117,9.01688,13.9755,-0.173553,1.0885,6.72101,8.21154,-1.65984,-0.0830062,1.55677,16.6496,-0.47803,1.2765,17.1279,12.506,1.1026,0.342711,13.6183,3.35737,-0.000753416,-1.69772,9.17916,17.8496,0.763881,-0.941963
5.48,7.32512,0.644286,0.424985,0.664919,11.8742,5.56564,0.43626,1.55342,16.8306,2.86818,0.327537,-0.203533,0.558265,14.8096,0.989351,0.818247,9.01514,13.9864,-0.173552,1.08851,6.70441,8.21071,-1.65984,-0.0830062,1.55199,16.6624,-0.478641,1.27537,17.1389,12.5094,1.1026,0.342711,13.6183,3.34039,-0.00079704,-1.69759,9.1868,17.8401,0.76388,-0.941982
5.49,7.32937,0.650935,0.424985,0.66492,11.8785,5.58117,0.436358,1.5533,16.8338,2.86614,0.327473,-0.203523,0.568161,14.8177,0.98996,0.819392,9.0134,13.9973,-0.173552,1.08853,6.68781,8.20988,-1.65984,-0.0830062,1.5472,16.6751,-0.47925,1.27422,17.1499,12.5129,1.1026,0.342711,13.6183,3.32342,-0.000833915,-1.69747,9.19444,17.8307,0.763879,-0.942001
5.5,7.33362,0.657584,0.424986,0.66492,11.8829,5.5967,0.436451,1.55318,16.8371,2.86411,0.32741,-0.203514,0.578064,14.8259,0.990566,0.820552,9.01167,14.0082,-0.173551,1.08855,6.67121,8.20905,-1.65984,-0.0830062,1.5424,16.6879,-0.479856,1.27306,17.161,12.5163,1.1026,0.34271,13.6183,3.30644,-0.000864495,-1.69736,9.20208,17.8213,0.763878,-0.942021
5.51,7.33787,0.664234,0.424987,0.664921,11.8873,5.61224,0.436537,1.55306,16.8404,2.86207,0.327347,-0.203505,0.587973,14.8342,0.99117,0.821727,9.00993,14.0191,-0.173551,1.08857,6.65462,8.20822,-1.65984,-0.0830062,1.5376,16.7006,-0.480459,1.27189,17.172,12.5197,1.1026,0.34271,13.6182,3.28947,-0.000889205,-1.69725,9.20972,17.8119,0.763876,-0.942042
5.52,7.34212,0.670883,0.424987,0.664921,11.8916,5.62777,0.436618,1.55295,16.8437,2.86004,0.327284,-0.203496,0.597887,14.8424,0.99177,0.822917,9.0082,14.03,-0.17355,1.08859,6.63802,8.20739,-1.65984,-0.0830062,1.53279,16.7133,-0.481058,1.2707,17.183,12.5231,1.1026,0.34271,13.6182,3.2725,-0.000908445,-1.69715,9.21736,17.8025,0.763875,-0.942063
5.53,7.34637,0.677532,0.424988,0.664922,11.896,5.64329,0.436693,1.55285,16.8469,2.858,0.327221,-0.203488,0.607808,14.8506,0.992366,0.824121,9.00646,14.0408,-0.173549,1.08861,6.62142,8.20656,-1.65984,-0.0830062,1.52798,16.726,-0.481654,1.2695,17.194,12.5266,1.1026,0.34271,13.6182,3.25553,-0.000922593,-1.69706,9.22499,17.793,0.763874,-0.942086
5.54,7.35062,0.684181,0.424988,0.664923,11.9004,5.65882,0.436764,1.55275,16.8502,2.85597,0.327158,-0.20348,0.617735,14.8589,0.992959,0.825339,9.00473,14.0517,-0.173548,1.08864,6.60482,8.20573,-1.65983,-0.0830062,1.52316,16.7387,-0.482246,1.26828,17.2051,12.53,1.1026,0.34271,13.6182,3.23856,-0.000932,-1.69697,9.23263,17.7836,0.763872,-0.942109
5.55,7.35487,0.69083,0.424989,0.664923,11.9047,5.67435,0.43683,1.55265,16.8535,2.85393,0.327095,-0.203472,0.627667,14.8671,0.993547,0.826572,9.00299,14.0626,-0.173546,1.08866,6.58822,8.2049,-1.65983,-0.0830062,1.51833,16.7514,-0.482834,1.26704,17.2161,12.5334,1.1026,0.34271,13.6182,3.22159,-0.000937,-1.69688,9.24027,17.7742,0.763871,-0.942133
5.56,7.35912,0.69748,0.42499,0.664924,11.9091,5.68988,0.436891,1.55256,16.8567,2.8519,0.327033,-0.203465,0.637606,14.8754,0.99413,0.827818,9.00126,14.0735,-0.173545,1.08868,6.57162,8.20407,-1.65983,-0.0830062,1.5135,16.764,-0.483417,1.2658,17.2271,12.5368,1.1026,0.34271,13.6182,3.20462,-0.000937901,-1.6968,9.24791,17.7648,0.763869,-0.942157
5.57,7.36337,0.704129,0.42499,0.664924,11.9135,5.7054,0.436949,1.55248,16.86,2.84986,0.326971,-0.203457,0.64755,14.8837,0.994709,0.829077,8.99952,14.0844,-0.173544,1.08871,6.55503,8.20324,-1.65983,-0.0830062,1.50867,16.7767,-0.483996,1.26454,17.2381,12.5403,1.1026,0.34271,13.6182,3.18765,-0.000934997,-1.69672,9.25555,17.7554,0.763867,-0.942183
5.58,7.36762,0.710778,0.424991,0.664925,11.9179,5.72092,0.437003,1.5524,16.8633,2.84783,0.326909,-0.203451,0.6575,14.892,0.995283,0.83035,8.99779,14.0953,-0.173542,1.08873,6.53843,8.20241,-1.65983,-0.0830062,1.50382,16.7893,-0.484569,1.26327,17.2492,12.5437,1.1026,0.34271,13.6182,3.17069,-0.000928559,-1.69665,9.26319,17.7459,0.763865,-0.94221
5.59,7.37187,0.717427,0.424991,0.664926,11.9222,5.73645,0.437054,1.55232,16.8665,2.8458,0.326847,-0.203444,0.667455,14.9003,0.995851,0.831636,8.99605,14.1062,-0.17354,1.08876,6.52183,8.20158,-1.65983,-0.0830062,1.49897,16.802,-0.485136,1.26198,17.2602,12.5471,1.1026,0.34271,13.6182,3.15372,-0.000918844,-1.69657,9.27083,17.7365,0.763863,-0.942238
5.6,7.37612,0.724077,0.424992,0.664926,11.9266,5.75197,0.437101,1.55225,16.8698,2.84376,0.326786,-0.203438,0.677417,14.9086,0.996413,0.832934,8.99431,14.117,-0.173538,1.08879,6.50523,8.20075,-1.65983,-0.0830062,1.49412,16.8146,-0.485698,1.26068,17.2712,12.5506,1.1026,0.34271,13.6182,3.13675,-0.000906093,-1.69651,9.27847,17.7271,0.76386,-0.942267
5.61,7.38037,0.730726,0.424993,0.664927,11.931,5.76749,0.437145,1.55218,16.8731,2.84173,0.326724,-0.203432,0.687384,14.9169,0.996969,0.834245,8.99258,14.1279,-0.173536,1.08882,6.48863,8.19992,-1.65983,-0.0830063,1.48926,16.8272,-0.486254,1.25937,17.2822,12.554,1.1026,0.34271,13.6182,3.11979,-0.000890528,-1.69644,9.2861,17.7177,0.763858,-0.942297
5.62,7.38462,0.737375,0.424993,0.664927,11.9353,5.78301,0.437186,1.55211,16.8764,2.83969,0.326663,-0.203426,0.697356,14.9253,0.997519,0.835568,8.99084,14.1388,-0.173534,1.08885,6.47204,8.19909,-1.65983,-0.0830063,1.4844,16.8398,-0.486803,1.25805,17.2933,12.5574,1.1026,0.34271,13.6181,3.10282,-0.000872362,-1.69638,9.29374,17.7082,0.763855,-0.942328
5.63,7.38887,0.744024,0.424994,0.664928,11.9397,5.79854,0.437225,1.55205,16.8796,2.83766,0.326603,-0.203421,0.707334,14.9337,0.998062,0.836902,8.98911,14.1497,-0.173532,1.08888,6.45544,8.19826,-1.65982,-0.0830063,1.47952,16.8523,-0.487346,1.25671,17.3043,12.5608,1.1026,0.34271,13.6181,3.08586,-0.00085179,-1.69633,9.30138,17.6988,0.763852,-0.94236
5.64,7.39312,0.750674,0.424995,0.664929,11.9441,5.81406,0.437261,1.55199,16.8829,2.83562,0.326542,-0.203416,0.717317,14.942,0.998598,0.838248,8.98737,14.1606,-0.173529,1.08891,6.43884,8.19743,-1.65982,-0.0830063,1.47465,16.8649,-0.487881,1.25537,17.3153,12.5643,1.1026,0.342709,13.6181,3.0689,-0.000828997,-1.69627,9.30902,17.6894,0.763849,-0.942393
5.65,7.39737,0.757323,0.424995,0.664929,11.9485,5.82958,0.437295,1.55193,16.8861,2.83359,0.326482,-0.203411,0.727306,14.9504,0.999126,0.839605,8.98564,14.1715,-0.173526,1.08895,6.42224,8.1966,-1.65982,-0.0830063,1.46977,16.8774,-0.48841,1.25401,17.3263,12.5677,1.1026,0.342709,13.6181,3.05194,-0.000804155,-1.69622,9.31666,17.68,0.763845,-0.942428
5.66,7.40162,0.763972,0.424996,0.66493,11.9528,5.84509,0.437327,1.55188,16.8894,2.83156,0.326422,-0.203407,0.7373,14.9588,0.999648,0.840972,8.9839,14.1824,-0.173523,1.08898,6.40564,8.19577,-1.65982,-0.0830063,1.46488,16.89,-0.48893,1.25264,17.3374,12.5711,1.1026,0.342709,13.6181,3.03497,-0.000777426,-1.69617,9.3243,17.6705,0.763842,-0.942464
5.67,7.40587,0.770622,0.424997,0.66493,11.9572,5.86061,0.437357,1.55183,16.8927,2.82952,0.326362,-0.203403,0.747299,14.9672,1.00016,0.84235,8.98217,14.1933,-0.173519,1.08902,6.38904,8.19494,-1.65982,-0.0830063,1.45999,16.9025,-0.489443,1.25127,17.3484,12.5745,1.1026,0.342709,13.6181,3.01801,-0.000748961,-1.69612,9.33193,17.6611,0.763838,-0.942502
5.68,7.41012,0.777271,0.424997,0.664931,11.9616,5.87613,0.437385,1.55178,16.8959,2.82749,0.326303,-0.203399,0.757303,14.9757,1.00067,0.843737,8.98043,14.2042,-0.173516,1.08906,6.37245,8.19411,-1.65982,-0.0830063,1.45509,16.915,-0.489948,1.24988,17.3594,12.578,1.1026,0.342709,13.6181,3.00105,-0.000718901,-1.69608,9.33957,17.6517,0.763834,-0.942541
5.69,7.41437,0.78392,0.424998,0.664932,11.9659,5.89165,0.437411,1.55173,16.8992,2.82545,0.326244,-0.203395,0.767312,14.9841,1.00116,0.845134,8.9787,14.2151,-0.173512,1.0891,6.35585,8.19328,-1.65982,-0.0830063,1.45019,16.9275,-0.490444,1.24848,17.3704,12.5814,1.1026,0.342709,13.6181,2.98409,-0.000687379,-1.69604,9.34721,17.6423,0.763829,-0.942581
5.7,7.41862,0.79057,0.424999,0.664932,11.9703,5.90717,0.437435,1.55169,16.9025,2.82342,0.326185,-0.203392,0.777326,14.9926,1.00165,0.846539,8.97696,14.2259,-0.173507,1.08914,6.33925,8.19245,-1.65982,-0.0830063,1.44528,16.94,-0.490932,1.24708,17.3815,12.5848,1.1026,0.342709,13.6181,2.96713,-0.000654518,-1.696,9.35485,17.6328,0.763825,-0.942623
5.71,7.42287,0.797219,0.424999,0.664933,11.9747,5.92268,0.437458,1.55165,16.9057,2.82139,0.326126,-0.203389,0.787345,15.001,1.00213,0.847954,8.97523,14.2368,-0.173503,1.08918,6.32265,8.19162,-1.65982,-0.0830063,1.44037,16.9524,-0.491411,1.24566,17.3925,12.5883,1.1026,0.342709,13.6181,2.95017,-0.000620435,-1.69596,9.36249,17.6234,0.76382,-0.942667
5.72,7.42712,0.803868,0.425,0.664933,11.9791,5.9382,0.43748,1.55161,16.909,2.81935,0.326068,-0.203387,0.797369,15.0095,1.0026,0.849376,8.97349,14.2477,-0.173498,1.08923,6.30605,8.19079,-1.65982,-0.0830063,1.43545,16.9649,-0.491881,1.24424,17.4035,12.5917,1.1026,0.342709,13.6181,2.93321,-0.000585236,-1.69592,9.37013,17.614,0.763814,-0.942713
5.73,7.43137,0.810518,0.425001,0.664934,11.9834,5.95371,0.4375,1.55157,16.9122,2.81732,0.32601,-0.203384,0.807397,15.018,1.00306,0.850806,8.97176,14.2586,-0.173492,1.08928,6.28945,8.18996,-1.65981,-0.0830063,1.43053,16.9773,-0.492342,1.24281,17.4145,12.5951,1.1026,0.342709,13.6181,2.91625,-0.000549025,-1.69588,9.37776,17.6046,0.763808,-0.94276
5.74,7.43562,0.817167,0.425001,0.664934,11.9878,5.96923,0.437519,1.55154,16.9155,2.81528,0.325953,-0.203382,0.81743,15.0266,1.00351,0.852243,8.97002,14.2695,-0.173487,1.08932,6.27286,8.18913,-1.65981,-0.0830063,1.42561,16.9897,-0.492793,1.24137,17.4256,12.5985,1.1026,0.342709,13.6181,2.89929,-0.000511896,-1.69585,9.3854,17.5951,0.763802,-0.942809
5.75,7.43987,0.823816,0.425002,0.664935,11.9922,5.98475,0.437537,1.5515,16.9188,2.81325,0.325896,-0.20338,0.827467,15.0351,1.00395,0.853687,8.96829,14.2804,-0.17348,1.08938,6.25626,8.1883,-1.65981,-0.0830063,1.42068,17.0021,-0.493234,1.23993,17.4366,12.602,1.1026,0.342709,13.6181,2.88234,-0.000473938,-1.69582,9.39304,17.5857,0.763796,-0.94286
5.76,7.44412,0.830466,0.425003,0.664936,11.9966,6.00026,0.437553,1.55147,16.922,2.81122,0.325839,-0.203378,0.837509,15.0436,1.00439,0.855138,8.96655,14.2913,-0.173474,1.08943,6.23966,8.18747,-1.65981,-0.0830063,1.41574,17.0145,-0.493665,1.23848,17.4476,12.6054,1.1026,0.342709,13.6181,2.86538,-0.000435234,-1.69579,9.40068,17.5763,0.763789,-0.942913
5.77,7.44837,0.837115,0.425003,0.664936,12.0009,6.01577,0.437569,1.55144,16.9253,2.80918,0.325783,-0.203377,0.847555,15.0522,1.00481,0.856594,8.96482,14.3022,-0.173467,1.08948,6.22306,8.18664,-1.65981,-0.0830064,1.4108,17.0269,-0.494086,1.23702,17.4587,12.6088,1.1026,0.342709,13.618,2.84842,-0.000395862,-1.69576,9.40832,17.5668,0.763781,-0.942969
5.78,7.45262,0.843764,0.425004,0.664937,12.0053,6.03129,0.437584,1.55141,16.9285,2.80715,0.325727,-0.203376,0.857605,15.0608,1.00522,0.858055,8.96308,14.3131,-0.173459,1.08954,6.20646,8.18581,-1.65981,-0.0830064,1.40586,17.0393,-0.494497,1.23556,17.4697,12.6122,1.1026,0.342708,13.618,2.83146,-0.000355894,-1.69573,9.41595,17.5574,0.763773,-0.943026
5.79,7.45687,0.850414,0.425005,0.664937,12.0097,6.0468,0.437597,1.55138,16.9318,2.80512,0.325671,-0.203375,0.867659,15.0693,1.00562,0.859522,8.96135,14.324,-0.173451,1.0896,6.18987,8.18498,-1.65981,-0.0830064,1.40091,17.0516,-0.494897,1.23409,17.4807,12.6157,1.1026,0.342708,13.618,2.81451,-0.000315399,-1.6957,9.42359,17.548,0.763764,-0.943086
5.8,7.46112,0.857063,0.425005,0.664938,12.0141,6.06232,0.43761,1.55135,16.9351,2.80308,0.325616,-0.203375,0.877718,15.0779,1.00601,0.860992,8.95961,14.3349,-0.173442,1.08966,6.17327,8.18415,-1.65981,-0.0830064,1.39596,17.064,-0.495286,1.23262,17.4917,12.6191,1.1026,0.342708,13.618,2.79755,-0.000274441,-1.69568,9.43123,17.5386,0.763755,-0.943149
5.81,7.46537,0.863712,0.425006,0.664939,12.0185,6.07783,0.437622,1.55133,16.9383,2.80105,0.325561,-0.203374,0.88778,15.0866,1.00639,0.862467,8.95788,14.3458,-0.173433,1.08973,6.15667,8.18332,-1.65981,-0.0830064,1.39101,17.0763,-0.495665,1.23115,17.5028,12.6225,1.1026,0.342708,13.618,2.78059,-0.00023308,-1.69565,9.43887,17.5291,0.763745,-0.943213
5.82,7.46962,0.870362,0.425007,0.664939,12.0228,6.09334,0.437634,1.55131,16.9416,2.79901,0.325506,-0.203374,0.897845,15.0952,1.00676,0.863945,8.95615,14.3567,-0.173423,1.08979,6.14007,8.18249,-1.65981,-0.0830064,1.38605,17.0886,-0.496033,1.22967,17.5138,12.626,1.1026,0.342708,13.618,2.76364,-0.000191371,-1.69563,9.4465,17.5197,0.763735,-0.943281
5.83,7.47387,0.877011,0.425007,0.66494,12.0272,6.10886,0.437645,1.55128,16.9448,2.79698,0.325452,-0.203374,0.907915,15.1038,1.00711,0.865425,8.95441,14.3676,-0.173412,1.08986,6.12347,8.18166,-1.65981,-0.0830064,1.38109,17.1009,-0.496389,1.22819,17.5248,12.6294,1.1026,0.342708,13.618,2.74668,-0.000149366,-1.6956,9.45414,17.5103,0.763724,-0.943351
5.84,7.47812,0.883661,0.425008,0.66494,12.0316,6.12437,0.437655,1.55126,16.9481,2.79495,0.325399,-0.203375,0.917988,15.1125,1.00746,0.866908,8.95268,14.3785,-0.1734,1.08994,6.10688,8.18083,-1.65981,-0.0830064,1.37612,17.1131,-0.496734,1.22671,17.5358,12.6328,1.1026,0.342708,13.618,2.72972,-0.000107116,-1.69558,9.46178,17.5008,0.763712,-0.943424
5.85,7.48237,0.89031,0.425009,0.664941,12.036,6.13988,0.437664,1.55124,16.9513,2.79291,0.325345,-0.203375,0.928064,15.1212,1.00779,0.868393,8.95094,14.3894,-0.173388,1.09001,6.09028,8.18,-1.6598,-0.0830064,1.37115,17.1254,-0.497068,1.22522,17.5469,12.6362,1.1026,0.342708,13.618,2.71277,-6.46663e-05,-1.69556,9.46942,17.4914,0.763699,-0.9435
5.86,7.48662,0.896959,0.42501,0.664942,12.0403,6.15539,0.437673,1.55122,16.9546,2.79088,0.325292,-0.203376,0.938143,15.1299,1.00812,0.869879,8.94921,14.4003,-0.173375,1.09009,6.07368,8.17917,-1.6598,-0.0830064,1.36618,17.1377,-0.497391,1.22373,17.5579,12.6397,1.1026,0.342708,13.618,2.69581,-2.20591e-05,-1.69554,9.47705,17.482,0.763686,-0.94358
5.87,7.49087,0.903609,0.42501,0.664942,12.0447,6.17091,0.437682,1.5512,16.9578,2.78885,0.32524,-0.203377,0.948226,15.1386,1.00843,0.871366,8.94748,14.4112,-0.173361,1.09017,6.05708,8.17834,-1.6598,-0.0830064,1.36121,17.1499,-0.497702,1.22225,17.5689,12.6431,1.1026,0.342708,13.618,2.67886,2.06648e-05,-1.69552,9.48469,17.4725,0.763671,-0.943662
5.88,7.49512,0.910258,0.425011,0.664943,12.0491,6.18642,0.437689,1.55118,16.9611,2.78681,0.325188,-0.203378,0.958312,15.1473,1.00873,0.872854,8.94574,14.4221,-0.173346,1.09026,6.04048,8.17751,-1.6598,-0.0830064,1.35623,17.1621,-0.498001,1.22076,17.5799,12.6465,1.1026,0.342708,13.618,2.6619,6.34678e-05,-1.6955,9.49233,17.4631,0.763656,-0.943748
5.89,7.49937,0.916908,0.425012,0.664943,12.0535,6.20193,0.437697,1.55117,16.9643,2.78478,0.325136,-0.20338,0.968401,15.156,1.00902,0.874341,8.94401,14.433,-0.17333,1.09035,6.02389,8.17668,-1.6598,-0.0830064,1.35125,17.1743,-0.498289,1.21927,17.591,12.6499,1.1026,0.342708,13.618,2.64495,0.000106314,-1.69548,9.49996,17.4536,0.763639,-0.943838
5.9,7.50362,0.923557,0.425012,0.664944,12.0578,6.21744,0.437704,1.55115,16.9676,2.78274,0.325085,-0.203382,0.978492,15.1648,1.00929,0.875827,8.94228,14.4439,-0.173313,1.09044,6.00729,8.17585,-1.6598,-0.0830064,1.34626,17.1865,-0.498565,1.21779,17.602,12.6534,1.1026,0.342708,13.618,2.62799,0.000149172,-1.69546,9.5076,17.4442,0.763622,-0.943931
5.91,7.50787,0.930207,0.425013,0.664945,12.0622,6.23295,0.43771,1.55113,16.9708,2.78071,0.325034,-0.203383,0.988586,15.1736,1.00956,0.877312,8.94054,14.4548,-0.173295,1.09054,5.99069,8.17502,-1.6598,-0.0830064,1.34127,17.1987,-0.498829,1.2163,17.613,12.6568,1.1026,0.342708,13.618,2.61104,0.000192009,-1.69545,9.51523,17.4348,0.763603,-0.944028
5.92,7.51212,0.936856,0.425014,0.664945,12.0666,6.24846,0.437717,1.55112,16.9741,2.77868,0.324984,-0.203386,0.998683,15.1823,1.00981,0.878795,8.93881,14.4657,-0.173275,1.09064,5.97409,8.17419,-1.6598,-0.0830064,1.33629,17.2108,-0.499081,1.21482,17.624,12.6602,1.1026,0.342707,13.618,2.59408,0.000234797,-1.69543,9.52287,17.4253,0.763583,-0.944129
5.93,7.51637,0.943506,0.425015,0.664946,12.071,6.26397,0.437723,1.5511,16.9773,2.77664,0.324934,-0.203388,1.00878,15.1911,1.01005,0.880276,8.93708,14.4766,-0.173254,1.09074,5.95749,8.17336,-1.6598,-0.0830064,1.33129,17.223,-0.499322,1.21334,17.6351,12.6636,1.1026,0.342707,13.618,2.57713,0.000277508,-1.69541,9.53051,17.4159,0.763562,-0.944235
5.94,7.52062,0.950155,0.425015,0.664946,12.0754,6.27949,0.437728,1.55109,16.9806,2.77461,0.324885,-0.20339,1.01888,15.1999,1.01028,0.881754,8.93534,14.4875,-0.173232,1.09085,5.9409,8.17252,-1.6598,-0.0830065,1.3263,17.2351,-0.499551,1.21186,17.6461,12.6671,1.1026,0.342707,13.618,2.56017,0.000320118,-1.6954,9.53814,17.4064,0.76354,-0.944345
5.95,7.52487,0.956804,0.425016,0.664947,12.0797,6.295,0.437733,1.55108,16.9838,2.77257,0.324836,-0.203393,1.02899,15.2088,1.0105,0.883229,8.93361,14.4984,-0.173209,1.09097,5.9243,8.17169,-1.6598,-0.0830065,1.3213,17.2472,-0.499768,1.21038,17.6571,12.6705,1.1026,0.342707,13.618,2.54322,0.000362602,-1.69538,9.54578,17.397,0.763516,-0.94446
5.96,7.52912,0.963454,0.425017,0.664947,12.0841,6.31051,0.437738,1.55107,16.9871,2.77054,0.324787,-0.203396,1.03909,15.2176,1.0107,0.8847,8.93188,14.5093,-0.173183,1.09109,5.9077,8.17086,-1.6598,-0.0830065,1.3163,17.2593,-0.499973,1.20891,17.6681,12.6739,1.1026,0.342707,13.618,2.52627,0.000404939,-1.69536,9.55341,17.3876,0.76349,-0.944579
5.97,7.53337,0.970103,0.425018,0.664948,12.0885,6.32602,0.437743,1.55105,16.9903,2.76851,0.324739,-0.203399,1.0492,15.2265,1.0109,0.886167,8.93015,14.5202,-0.173156,1.09121,5.8911,8.17003,-1.6598,-0.0830065,1.3113,17.2714,-0.500166,1.20745,17.6792,12.6774,1.1026,0.342707,13.6181,2.50931,0.000447108,-1.69535,9.56105,17.3781,0.763463,-0.944703
5.98,7.53762,0.976753,0.425019,0.664949,12.0929,6.34153,0.437747,1.55104,16.9936,2.76647,0.324691,-0.203402,1.05931,15.2353,1.01108,0.887629,8.92842,14.5312,-0.173128,1.09134,5.8745,8.1692,-1.6598,-0.0830065,1.3063,17.2834,-0.500348,1.20598,17.6902,12.6808,1.1026,0.342707,13.6181,2.49236,0.000489088,-1.69534,9.56868,17.3687,0.763434,-0.944833
5.99,7.54187,0.983402,0.425019,0.664949,12.0972,6.35704,0.437751,1.55103,16.9968,2.76444,0.324644,-0.203406,1.06942,15.2442,1.01125,0.889086,8.92669,14.5421,-0.173097,1.09147,5.85791,8.16837,-1.65979,-0.0830065,1.3013,17.2955,-0.500518,1.20453,17.7012,12.6842,1.1026,0.342707,13.6181,2.47541,0.000530864,-1.69532,9.57632,17.3592,0.763403,-0.944968
6,7.54612,0.990052,0.42502,0.66495,12.1016,6.37255,0.437755,1.55102,17.0001,2.7624,0.324597,-0.203409,1.07954,15.2531,1.01141,0.890537,8.92496,14.553,-0.173065,1.09161,5.84131,8.16754,-1.65979,-0.0830065,1.29629,17.3075,-0.500676,1.20307,17.7123,12.6876,1.1026,0.342707,13.6181,2.45845,0.000572417,-1.69531,9.58395,17.3498,0.76337,-0.94511
6.01,7.55037,0.996701,0.425021,0.66495,12.106,6.38806,0.437759,1.55101,17.0033,2.76037,0.324551,-0.203413,1.08965,15.262,1.01156,0.891982,8.92322,14.5639,-0.17303,1.09176,5.82471,8.16671,-1.65979,-0.0830065,1.29128,17.3195,-0.500823,1.20163,17.7233,12.6911,1.1026,0.342707,13.6181,2.4415,0.000613731,-1.69529,9.59158,17.3403,0.763335,-0.945257
6.02,7.55462,1.00335,0.425022,0.664951,12.1104,6.40357,0.437762,1.551,17.0066,2.75834,0.324505,-0.203417,1.09977,15.2709,1.01169,0.893421,8.92149,14.5748,-0.172993,1.09191,5.80811,8.16588,-1.65979,-0.0830065,1.28627,17.3316,-0.500958,1.20019,17.7343,12.6945,1.1026,0.342707,13.6181,2.42455,0.000654793,-1.69528,9.59922,17.3309,0.763297,-0.94541
6.03,7.55887,1.01,0.425023,0.664951,12.1147,6.41908,0.437766,1.55099,17.0098,2.7563,0.32446,-0.203421,1.10989,15.2799,1.01182,0.894852,8.91977,14.5857,-0.172953,1.09207,5.79151,8.16505,-1.65979,-0.0830065,1.28126,17.3436,-0.501082,1.19876,17.7453,12.6979,1.1026,0.342707,13.6181,2.4076,0.000695588,-1.69527,9.60685,17.3214,0.763257,-0.94557
